filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia451	DISEASE	4960	5017	stroke in the left middle cerebral artery (MCA) territory	
casos_clinicos_cardiologia451	DISEASE	5176	5270	acute ischaemic stroke in the left MCA territory secondary to carotid occlusion of the ICA-MCA	
casos_clinicos_cardiologia451	DISEASE	5313	5362	floating thrombus at the level of the aortic arch	
casos_clinicos_cardiologia451	DISEASE	5423	5454	occluding the subclavian artery	
casos_clinicos_cardiologia451	DISEASE	5652	5669	cervical thrombus	
casos_clinicos_cardiologia451	DISEASE	5750	5760	infarction	
casos_clinicos_cardiologia451	DISEASE	5879	5895	right hemiplegia	
casos_clinicos_cardiologia451	DISEASE	5979	5997	arterial ischaemia	
casos_clinicos_cardiologia451	DISEASE	6432	6459	decompensated heart failure	
casos_clinicos_cardiologia451	DISEASE	6467	6475	rapid AF	
casos_clinicos_cardiologia451	DISEASE	6566	6600	moderate rheumatic mitral stenosis	
casos_clinicos_cardiologia451	DISEASE	6606	6642	severe dilatation of the left atrium	
casos_clinicos_cardiologia451	DISEASE	6788	6844	Ischaemic stroke in the middle cerebral artery territory	
casos_clinicos_cardiologia451	DISEASE	6858	6911	tandem ICA-MCA occlusion with a cardioembolic profile	
casos_clinicos_cardiologia451	DISEASE	6913	7010	Floating thrombus at the level of the arch with occlusion of origin of the left subclavian artery	
casos_clinicos_cardiologia451	DISEASE	7012	7043	Acute arterial ischaemia of MSI	
casos_clinicos_cardiologia451	DISEASE	7079	7097	arterial ischaemia	
casos_clinicos_cardiologia451	DISEASE	7166	7197	Acute arterial ischaemia of MID	
casos_clinicos_cardiologia451	DISEASE	7259	7293	Moderate rheumatic mitral stenosis	
casos_clinicos_cardiologia451	DISEASE	7312	7341	Permanent atrial fibrillation	
casos_clinicos_cardiologia451	DISEASE	7444	7456	Hypertension	
casos_clinicos_cardiologia522	DISEASE	93	109	hepatic angiomas	
casos_clinicos_cardiologia522	DISEASE	971	1000	Moderate pericardial effusion	
casos_clinicos_cardiologia522	DISEASE	1006	1032	dilated inferior vena cava	
casos_clinicos_cardiologia522	DISEASE	2624	2636	angiomatosis	
casos_clinicos_cardiologia522	DISEASE	2740	2787	intramyocardial cavernous cavernous haemangioma	
casos_clinicos_cardiologia522	DISEASE	2890	2934	Inguinal adenopathies reactive lymphadenitis	
casos_clinicos_cardiologia522	DISEASE	3135	3161	tumour in the right atrium	
casos_clinicos_cardiologia522	DISEASE	3272	3278	myxoma	
casos_clinicos_cardiologia522	DISEASE	3286	3293	sarcoma	
casos_clinicos_cardiologia522	DISEASE	3343	3369	tumour in the right atrium	
casos_clinicos_cardiologia522	DISEASE	3530	3543	atrial tumour	
casos_clinicos_cardiologia522	DISEASE	3684	3704	atrial septal defect	
casos_clinicos_cardiologia522	DISEASE	3734	3777	Infiltration only of the interatrial septum	
casos_clinicos_cardiologia522	DISEASE	3895	3901	tumour	
casos_clinicos_cardiologia522	DISEASE	4002	4044	Vascular tumour of low malignant potential	
casos_clinicos_cardiologia522	DISEASE	4201	4231	paroxysmal atrial fibrillation	
casos_clinicos_cardiologia522	DISEASE	4372	4409	Intramyocardial cavernous haemangioma	
casos_clinicos_cardiologia594	DISEASE	176	190	drug allergies	
casos_clinicos_cardiologia594	DISEASE	224	245	arterial hypertension	
casos_clinicos_cardiologia594	DISEASE	247	255	diabetes	
casos_clinicos_cardiologia594	DISEASE	259	272	dyslipidaemia	
casos_clinicos_cardiologia594	DISEASE	277	289	toxic habits	
casos_clinicos_cardiologia594	DISEASE	1289	1309	deep vein thrombosis	
casos_clinicos_cardiologia594	DISEASE	1311	1314	DVT	
casos_clinicos_cardiologia594	DISEASE	1429	1458	atrioventricular dissociation	
casos_clinicos_cardiologia594	DISEASE	1503	1526	ventricular tachycardia	
casos_clinicos_cardiologia594	DISEASE	1903	1932	atrioventricular dissociation	
casos_clinicos_cardiologia594	DISEASE	1972	1986	monomorphic VT	
casos_clinicos_cardiologia594	DISEASE	2055	2058	BRD	
casos_clinicos_cardiologia594	DISEASE	2280	2358	left ventricle neither dilated nor hypertrophic with mild systolic dysfunction	
casos_clinicos_cardiologia594	DISEASE	2551	2565	valvulopathies	
casos_clinicos_cardiologia594	DISEASE	2630	2650	pericardial effusion	
casos_clinicos_cardiologia594	DISEASE	2898	2981	dilated left ventricle with eccentric remodelling and moderate systolic dysfunction	
casos_clinicos_cardiologia594	DISEASE	3242	3271	arrhythmogenic cardiomyopathy	
casos_clinicos_cardiologia594	DISEASE	3277	3300	chronic myopericarditis	
casos_clinicos_cardiologia594	DISEASE	3487	3515	left ventricular dysfunction	
casos_clinicos_cardiologia594	DISEASE	3765	3788	ventricular tachycardia	
casos_clinicos_cardiologia594	DISEASE	4179	4199	systolic dysfunction	
casos_clinicos_cardiologia594	DISEASE	4204	4257	segmental disorders of left ventricular contractility	
casos_clinicos_cardiologia594	DISEASE	4371	4389	coronary ischaemia	
casos_clinicos_cardiologia594	DISEASE	4851	4902	arrhythmogenic cardiomyopathy of the left ventricle	
casos_clinicos_cardiologia594	DISEASE	5192	5204	sudden death	
casos_clinicos_cardiologia594	DISEASE	5346	5357	tachycardia	
casos_clinicos_cardiologia594	DISEASE	5361	5387	appropriate ICD discharges	
casos_clinicos_cardiologia594	DISEASE	5400	5451	Arrhythmogenic cardiomyopathy of the left ventricle	
casos_clinicos_cardiologia594	DISEASE	5473	5518	Sustained monomorphic ventricular tachycardia	
casos_clinicos_cardiologia594	DISEASE	5520	5562	Mild left ventricular systolic dysfunction	
casos_clinicos_cardiologia179	DISEASE	76	88	hypertensive	
casos_clinicos_cardiologia179	DISEASE	90	98	diabetic	
casos_clinicos_cardiologia179	DISEASE	121	135	hyperuricaemic	
casos_clinicos_cardiologia179	DISEASE	161	190	infiltrating breast carcinoma	
casos_clinicos_cardiologia179	DISEASE	301	312	Hepatitis B	
casos_clinicos_cardiologia179	DISEASE	320	340	Intrathoracic goitre	
casos_clinicos_cardiologia179	DISEASE	376	405	permanent atrial fibrillation	
casos_clinicos_cardiologia179	DISEASE	467	501	severe symptomatic aortic stenosis	
casos_clinicos_cardiologia179	DISEASE	1031	1054	urinary tract infection	
casos_clinicos_cardiologia179	DISEASE	1445	1452	syncope	
casos_clinicos_cardiologia179	DISEASE	1572	1595	urinary tract infection	
casos_clinicos_cardiologia179	DISEASE	1846	1856	arrhythmic	
casos_clinicos_cardiologia179	DISEASE	2210	2227	venous thrombosis	
casos_clinicos_cardiologia179	DISEASE	2298	2310	endocarditis	
casos_clinicos_cardiologia179	DISEASE	2352	2371	atrial fibrillation	
casos_clinicos_cardiologia179	DISEASE	2485	2497	cardiomegaly	
casos_clinicos_cardiologia179	DISEASE	2591	2604	heart failure	
casos_clinicos_cardiologia179	DISEASE	2665	2684	endothoracic goitre	
casos_clinicos_cardiologia179	DISEASE	3833	3854	Diastolic dysfunction	
casos_clinicos_cardiologia179	DISEASE	3856	3892	Slight dilatation of the left atrium	
casos_clinicos_cardiologia179	DISEASE	3894	3972	Normofunctioning aortic biological prosthesis with known trivial insufficiency	
casos_clinicos_cardiologia179	DISEASE	3974	4027	Mild mitral insufficiency and tricuspid insufficiency	
casos_clinicos_cardiologia179	DISEASE	4039	4061	pulmonary hypertension	
casos_clinicos_cardiologia179	DISEASE	4095	4107	endocarditis	
casos_clinicos_cardiologia179	DISEASE	4401	4413	endocarditis	
casos_clinicos_cardiologia179	DISEASE	4537	4551	pyelonephritis	
casos_clinicos_cardiologia179	DISEASE	4623	4635	endocarditis	
casos_clinicos_cardiologia179	DISEASE	4830	4850	endocarditis on TAVI	
casos_clinicos_cardiologia179	DISEASE	5193	5205	septic shock	
casos_clinicos_cardiologia179	DISEASE	5256	5268	coagulopathy	
casos_clinicos_cardiologia179	DISEASE	5541	5587	septic shock secondary to endocarditis on TAVI	
casos_clinicos_cardiologia179	DISEASE	5600	5675	Late endocarditis on TAVI aortic bioprosthesis due to Staphylococcus aureus	
casos_clinicos_cardiologia179	DISEASE	5677	5725	Acute renal failure in the context of gentamicin	
casos_clinicos_cardiologia179	DISEASE	5727	5764	Septic shock with multi-organ failure	
casos_clinicos_cardiologia130	DISEASE	199	208	allergies	
casos_clinicos_cardiologia130	DISEASE	210	216	Smoker	
casos_clinicos_cardiologia130	DISEASE	237	244	alcohol	
casos_clinicos_cardiologia130	DISEASE	254	259	drugs	
casos_clinicos_cardiologia130	DISEASE	261	280	High blood pressure	
casos_clinicos_cardiologia130	DISEASE	322	340	Mild dyslipidaemia	
casos_clinicos_cardiologia130	DISEASE	363	390	Anxiety-depressive syndrome	
casos_clinicos_cardiologia130	DISEASE	392	411	Episodes of anxiety	
casos_clinicos_cardiologia130	DISEASE	759	773	cardiac arrest	
casos_clinicos_cardiologia130	DISEASE	902	909	syncope	
casos_clinicos_cardiologia130	DISEASE	996	1009	heart disease	
casos_clinicos_cardiologia130	DISEASE	1546	1570	ventricular fibrillation	
casos_clinicos_cardiologia130	DISEASE	1670	1689	atrial fibrillation	
casos_clinicos_cardiologia130	DISEASE	2653	2667	valvulopathies	
casos_clinicos_cardiologia130	DISEASE	2712	2735	tricuspid insufficiency	
casos_clinicos_cardiologia130	DISEASE	2912	2932	haematic collections	
casos_clinicos_cardiologia130	DISEASE	2936	2997	space-occupying lesions in cerebellar parenchyma or brainstem	
casos_clinicos_cardiologia130	DISEASE	3923	3938	acute ischaemia	
casos_clinicos_cardiologia130	DISEASE	4046	4059	brain lesions	
casos_clinicos_cardiologia130	DISEASE	4075	4089	cardiac arrest	
casos_clinicos_cardiologia130	DISEASE	4360	4379	Torsades de pointes	
casos_clinicos_cardiologia130	DISEASE	4394	4418	ventricular fibrillation	
casos_clinicos_cardiologia130	DISEASE	4504	4526	ventricular arrhythmia	
casos_clinicos_cardiologia130	DISEASE	4554	4604	infero-posterior and lateral subepicardial lesions	
casos_clinicos_cardiologia130	DISEASE	4832	4840	stenosis	
casos_clinicos_cardiologia130	DISEASE	4979	4993	cardiomyopathy	
casos_clinicos_cardiologia130	DISEASE	5046	5066	myocardial ischaemia	
casos_clinicos_cardiologia130	DISEASE	5071	5094	ventricular arrhythmias	
casos_clinicos_cardiologia130	DISEASE	5148	5164	coronary lesions	
casos_clinicos_cardiologia130	DISEASE	5260	5291	upper gastrointestinal bleeding	
casos_clinicos_cardiologia130	DISEASE	5306	5312	melena	
casos_clinicos_cardiologia130	DISEASE	5371	5394	ventricular arrhythmias	
casos_clinicos_cardiologia130	DISEASE	5762	5776	cardiac arrest	
casos_clinicos_cardiologia130	DISEASE	5805	5824	arrhythmic episodes	
casos_clinicos_cardiologia130	DISEASE	6060	6067	syncope	
casos_clinicos_cardiologia130	DISEASE	6082	6105	ventricular arrhythmias	
casos_clinicos_cardiologia130	DISEASE	6159	6177	Coronary vasospasm	
casos_clinicos_cardiologia130	DISEASE	6180	6204	Ventricular fibrillation	
casos_clinicos_cardiologia130	DISEASE	6209	6236	resuscitated cardiac arrest	
casos_clinicos_cardiologia278	DISEASE	113	126	dyslipidaemia	
casos_clinicos_cardiologia278	DISEASE	128	149	arterial hypertension	
casos_clinicos_cardiologia278	DISEASE	151	161	overweight	
casos_clinicos_cardiologia278	DISEASE	171	195	type 2 diabetes mellitus	
casos_clinicos_cardiologia278	DISEASE	220	249	permanent atrial fibrillation	
casos_clinicos_cardiologia278	DISEASE	441	454	histiocytosis	
casos_clinicos_cardiologia278	DISEASE	708	728	Mixed phenotype COPD	
casos_clinicos_cardiologia278	DISEASE	1472	1481	serositis	
casos_clinicos_cardiologia278	DISEASE	2389	2409	deep vein thrombosis	
casos_clinicos_cardiologia278	DISEASE	2411	2414	DVT	
casos_clinicos_cardiologia278	DISEASE	2678	2694	pleural effusion	
casos_clinicos_cardiologia278	DISEASE	2698	2720	pneumonic condensation	
casos_clinicos_cardiologia278	DISEASE	2919	2935	pleural effusion	
casos_clinicos_cardiologia278	DISEASE	2939	2961	pneumonic condensation	
casos_clinicos_cardiologia278	DISEASE	2988	3007	atrial fibrillation	
casos_clinicos_cardiologia278	DISEASE	3044	3085	Left anterior hemiblock of the His bundle	
casos_clinicos_cardiologia278	DISEASE	3128	3153	ventricular extrasystoles	
casos_clinicos_cardiologia278	DISEASE	4830	4844	valvulopathies	
casos_clinicos_cardiologia278	DISEASE	4900	4923	tricuspid regurgitation	
casos_clinicos_cardiologia278	DISEASE	4925	4927	TI	
casos_clinicos_cardiologia278	DISEASE	4948	4974	Dilated inferior vena cava	
casos_clinicos_cardiologia278	DISEASE	5011	5038	Severe pericardial effusion	
casos_clinicos_cardiologia278	DISEASE	5208	5256	obstructive shock secondary to cardiac tamponade	
casos_clinicos_cardiologia278	DISEASE	5720	5773	obstructive shock in the context of cardiac tamponade	
casos_clinicos_cardiologia278	DISEASE	6270	6287	pericardial fluid	
casos_clinicos_cardiologia278	DISEASE	6603	6623	pericardial effusion	
casos_clinicos_cardiologia278	DISEASE	6806	6859	Obstructive shock in the context of cardiac tamponade	
casos_clinicos_cardiologia278	DISEASE	6861	6888	Severe pericardial effusion	
casos_clinicos_cardiologia278	DISEASE	6904	6921	cardiac tamponade	
casos_clinicos_cardiologia278	DISEASE	7072	7101	Permanent atrial fibrillation	
casos_clinicos_cardiologia278	DISEASE	7134	7147	Polyserositis	
casos_clinicos_cardiologia278	DISEASE	7161	7184	Constitutional syndrome	
casos_clinicos_cardiologia278	DISEASE	7207	7231	Erdheim-Chester syndrome	
casos_clinicos_cardiologia278	DISEASE	7233	7269	polyostotic sclerosing histiocytosis	
casos_clinicos_cardiologia160	DISEASE	83	96	former smokin	
casos_clinicos_cardiologia160	DISEASE	99	111	hypertension	
casos_clinicos_cardiologia160	DISEASE	124	148	type 2 diabetes mellitus	
casos_clinicos_cardiologia160	DISEASE	182	208	Anaplastic T-cell lymphoma	
casos_clinicos_cardiologia160	DISEASE	332	427	Refractory myelodysplastic cytopenia syndrome with multilineage dysplasia and complex karyotype	
casos_clinicos_cardiologia160	DISEASE	492	523	Idiopathic thrombopenic purpura	
casos_clinicos_cardiologia160	DISEASE	534	543	allergies	
casos_clinicos_cardiologia160	DISEASE	1462	1480	macrocytic anaemia	
casos_clinicos_cardiologia160	DISEASE	1532	1549	myocardial damage	
casos_clinicos_cardiologia160	DISEASE	1599	1618	Acute renal failure	
casos_clinicos_cardiologia160	DISEASE	1818	1838	pericardial effusion	
casos_clinicos_cardiologia160	DISEASE	1919	1941	acute aortic pathology	
casos_clinicos_cardiologia160	DISEASE	1943	1968	pulmonary thromboembolism	
casos_clinicos_cardiologia160	DISEASE	1984	2002	infectious process	
casos_clinicos_cardiologia160	DISEASE	2261	2278	myocardial damage	
casos_clinicos_cardiologia160	DISEASE	2548	2564	infectious focus	
casos_clinicos_cardiologia160	DISEASE	2720	2732	endocarditis	
casos_clinicos_cardiologia160	DISEASE	3175	3197	dilated left ventricle	
casos_clinicos_cardiologia160	DISEASE	3254	3274	pericardial effusion	
casos_clinicos_cardiologia160	DISEASE	3341	3353	thrombopenia	
casos_clinicos_cardiologia160	DISEASE	3358	3368	leukopenia	
casos_clinicos_cardiologia160	DISEASE	3534	3555	acute myopericarditis	
casos_clinicos_cardiologia160	DISEASE	3607	3627	myocardial ischaemia	
casos_clinicos_cardiologia160	DISEASE	3753	3765	Septic shock	
casos_clinicos_cardiologia160	DISEASE	3793	3814	Acute myopericarditis	
casos_clinicos_cardiologia160	DISEASE	3817	3867	Myelodysplastic syndrome refractory cytopenia type	
casos_clinicos_cardiologia163	DISEASE	82	103	allergy to penicillin	
casos_clinicos_cardiologia163	DISEASE	122	129	allergy	
casos_clinicos_cardiologia163	DISEASE	145	151	smoker	
casos_clinicos_cardiologia163	DISEASE	182	194	toxic habits	
casos_clinicos_cardiologia163	DISEASE	550	587	cervical and axillary lymphadenopathy	
casos_clinicos_cardiologia163	DISEASE	653	675	mononucleosis syndrome	
casos_clinicos_cardiologia163	DISEASE	1023	1041	affected by caries	
casos_clinicos_cardiologia163	DISEASE	1196	1229	cervical and axillary lymph nodes	
casos_clinicos_cardiologia163	DISEASE	1460	1472	hepatomegaly	
casos_clinicos_cardiologia163	DISEASE	1529	1541	skin lesions	
casos_clinicos_cardiologia163	DISEASE	1612	1654	erythematous macular lesions on both soles	
casos_clinicos_cardiologia163	DISEASE	2724	2760	left ventricle (LV) slightly dilated	
casos_clinicos_cardiologia163	DISEASE	2968	2996	Slightly dilated left atrium	
casos_clinicos_cardiologia163	DISEASE	3220	3257	Mitral valve (MV): thickened leaflets	
casos_clinicos_cardiologia163	DISEASE	3491	3517	mitral valve destructuring	
casos_clinicos_cardiologia163	DISEASE	3526	3562	moderate-severe mitral insufficiency	
casos_clinicos_cardiologia163	DISEASE	3564	3566	MI	
casos_clinicos_cardiologia163	DISEASE	3929	3951	infective endocarditis	
casos_clinicos_cardiologia163	DISEASE	3953	3955	IE	
casos_clinicos_cardiologia163	DISEASE	3972	4000	Mild tricuspid insufficiency	
casos_clinicos_cardiologia163	DISEASE	4002	4004	TI	
casos_clinicos_cardiologia163	DISEASE	4143	4163	pericardial effusion	
casos_clinicos_cardiologia163	DISEASE	4676	4685	severe MI	
casos_clinicos_cardiologia163	DISEASE	4757	4764	abscess	
casos_clinicos_cardiologia163	DISEASE	4825	4918	focal lesions were identified: a 1 cm hyperdense subcortical lesion next to Rolando's fissure	
casos_clinicos_cardiologia163	DISEASE	5106	5131	compressive hydrocephalus	
casos_clinicos_cardiologia163	DISEASE	5550	5570	paravalvular abscess	
casos_clinicos_cardiologia163	DISEASE	5572	5652	Hepatomegaly with focal hypodense lesion of 4 mm in segment VII of cystic nature	
casos_clinicos_cardiologia163	DISEASE	5654	5666	Splenomegaly	
casos_clinicos_cardiologia163	DISEASE	5694	5782	peripherally located focal hypodense lesions in the posteroinferior region of the spleen	
casos_clinicos_cardiologia163	DISEASE	5838	5873	left kidney there is a focal lesion	
casos_clinicos_cardiologia163	DISEASE	5961	5968	abscess	
casos_clinicos_cardiologia163	DISEASE	6252	6265	microembolism	
casos_clinicos_cardiologia163	DISEASE	6278	6297	haemorrhagic lesion	
casos_clinicos_cardiologia163	DISEASE	6335	6414	left parietal convexity with haemorrhagic discharge into the subarachnoid space	
casos_clinicos_cardiologia163	DISEASE	6633	6650	cerebellar lesion	
casos_clinicos_cardiologia163	DISEASE	6757	6770	hydrocephalus	
casos_clinicos_cardiologia163	DISEASE	6856	6892	mild homogeneous global hepatomegaly	
casos_clinicos_cardiologia163	DISEASE	6977	7000	space-occupying lesions	
casos_clinicos_cardiologia163	DISEASE	7002	7005	LOE	
casos_clinicos_cardiologia163	DISEASE	7288	7295	ascites	
casos_clinicos_cardiologia163	DISEASE	7531	7608	lesions with a haemorrhagic component (one cerebral and the other cerebellar)	
casos_clinicos_cardiologia163	DISEASE	7895	7897	MR	
casos_clinicos_cardiologia163	DISEASE	7941	7958	acute subacute MR	
casos_clinicos_cardiologia163	DISEASE	8058	8060	IE	
casos_clinicos_cardiologia163	DISEASE	8202	8258	embolisms at the level of the brain, cerebellum and IIJS	
casos_clinicos_cardiologia163	DISEASE	8281	8301	mitral regurgitation	
casos_clinicos_cardiologia163	DISEASE	8380	8393	heart failure	
casos_clinicos_cardiologia163	DISEASE	8531	8565	allergy to beta-lactam antibiotics	
casos_clinicos_cardiologia163	DISEASE	8950	9003	embolisms and abscesses in the left kidney and spleen	
casos_clinicos_cardiologia163	DISEASE	9070	9097	mitral perivalvular abscess	
casos_clinicos_cardiologia163	DISEASE	9197	9279	severe mitral insufficiency due to partial rupture of the posterior mitral leaflet	
casos_clinicos_cardiologia163	DISEASE	9370	9411	infarcts with haemorrhagic transformation	
casos_clinicos_cardiologia163	DISEASE	9798	9800	IE	
casos_clinicos_cardiologia163	DISEASE	10086	10117	unlikely allergy to penicillins	
casos_clinicos_cardiologia163	DISEASE	10851	10919	microbleeds, microinfarcts and previous intraparenchymal haemorrhage	
casos_clinicos_cardiologia163	DISEASE	10940	10954	affected tooth	
casos_clinicos_cardiologia163	DISEASE	11133	11155	infective endocarditis	
casos_clinicos_cardiologia163	DISEASE	11157	11177	perivalvular abscess	
casos_clinicos_cardiologia163	DISEASE	11426	11515	Subacute infective endocarditis on native mitral valve due to Aggregatibacter aphrophilus	
casos_clinicos_cardiologia163	DISEASE	11517	11544	Perivalvular mitral abscess	
casos_clinicos_cardiologia163	DISEASE	11644	11726	severe mitral insufficiency due to partial rupture of the posterior mitral leaflet	
casos_clinicos_cardiologia163	DISEASE	11728	11827	Multiple septic embolisms (cerebral, cerebellar, splenic, left renal, retinal, distal extremities).	
casos_clinicos_cardiologia163	DISEASE	11859	11954	cerebral embolic lesions located in the left parietal convexity and right cerebellar hemisphere	
casos_clinicos_cardiologia345	DISEASE	110	122	toxic habits	
casos_clinicos_cardiologia345	DISEASE	214	226	hypertension	
casos_clinicos_cardiologia345	DISEASE	228	230	HT	
casos_clinicos_cardiologia345	DISEASE	256	269	dyslipidaemia	
casos_clinicos_cardiologia345	DISEASE	271	274	LDL	
casos_clinicos_cardiologia345	DISEASE	326	343	diabetes mellitus	
casos_clinicos_cardiologia345	DISEASE	345	347	DM	
casos_clinicos_cardiologia345	DISEASE	350	373	Prostate adenocarcinoma	
casos_clinicos_cardiologia345	DISEASE	523	557	infiltrating acinar adenocarcinoma	
casos_clinicos_cardiologia345	DISEASE	607	624	Chronic gastritis	
casos_clinicos_cardiologia345	DISEASE	626	653	Anxious-depressive syndrome	
casos_clinicos_cardiologia345	DISEASE	1131	1175	calcification in the three coronary arteries	
casos_clinicos_cardiologia345	DISEASE	1240	1263	prostate adenocarcinoma	
casos_clinicos_cardiologia345	DISEASE	2627	2667	left superoanterior hemiblock morphology	
casos_clinicos_cardiologia345	DISEASE	2669	2673	HSAI	
casos_clinicos_cardiologia345	DISEASE	2847	2863	pleural effusion	
casos_clinicos_cardiologia345	DISEASE	2948	3001	calcified coronary atheromatosis of the three vessels	
casos_clinicos_cardiologia345	DISEASE	3006	3037	mild aortic valve calcification	
casos_clinicos_cardiologia345	DISEASE	3071	3141	left ventricle of normal diameters, with slight concentric hypertrophy	
casos_clinicos_cardiologia345	DISEASE	3334	3355	diastolic dysfunction	
casos_clinicos_cardiologia345	DISEASE	3387	3415	Left atrium slightly dilated	
casos_clinicos_cardiologia345	DISEASE	3515	3571	Normal appearing mitral valve with minimal insufficiency	
casos_clinicos_cardiologia345	DISEASE	3584	3607	tricuspid insufficiency	
casos_clinicos_cardiologia345	DISEASE	3657	3688	mild hypertensive heart disease	
casos_clinicos_cardiologia345	DISEASE	4216	4227	arrhythmias	
casos_clinicos_cardiologia345	DISEASE	4388	4437	Anterior descending artery (ADA): severe stenosis	
casos_clinicos_cardiologia345	DISEASE	4521	4594	First diagonal of good calibre with early bifurcation and severe stenosis	
casos_clinicos_cardiologia345	DISEASE	5201	5203	dl	
casos_clinicos_cardiologia345	DISEASE	5423	5434	cholestasis	
casos_clinicos_cardiologia345	DISEASE	5830	5846	silent ischaemia	
casos_clinicos_cardiologia345	DISEASE	6039	6061	cardiovascular disease	
casos_clinicos_cardiologia345	DISEASE	6085	6107	coronary calcification	
casos_clinicos_cardiologia345	DISEASE	6515	6535	myocardial ischaemia	
casos_clinicos_cardiologia345	DISEASE	6849	6871	coronary calcification	
casos_clinicos_cardiologia345	DISEASE	6880	6889	ischaemia	
casos_clinicos_cardiologia345	DISEASE	7031	7054	prostate adenocarcinoma	
casos_clinicos_cardiologia345	DISEASE	7188	7267	severe stenosis in the proximal and middle LAD and in the first diagonal branch	
casos_clinicos_cardiologia345	DISEASE	7631	7650	prostatic pathology	
casos_clinicos_cardiologia345	DISEASE	7689	7705	stent thrombosis	
casos_clinicos_cardiologia345	DISEASE	8336	8359	coronary artery disease	
casos_clinicos_cardiologia345	DISEASE	8377	8393	silent ischaemia	
casos_clinicos_cardiologia345	DISEASE	8395	8416	Single vessel disease	
casos_clinicos_cardiologia345	DISEASE	8418	8486	severe stenosis in proximal and middle LAD and first diagonal branch	
casos_clinicos_cardiologia345	DISEASE	8653	8666	Dyslipidaemia	
casos_clinicos_cardiologia345	DISEASE	8668	8689	Arterial hypertension	
casos_clinicos_cardiologia345	DISEASE	8691	8714	Prostate adenocarcinoma	
casos_clinicos_cardiologia564	DISEASE	112	124	sudden death	
casos_clinicos_cardiologia564	DISEASE	140	163	ischaemic heart disease	
casos_clinicos_cardiologia564	DISEASE	221	229	COVID-19	
casos_clinicos_cardiologia564	DISEASE	260	274	drug allergies	
casos_clinicos_cardiologia564	DISEASE	294	314	asthmatic bronchitis	
casos_clinicos_cardiologia564	DISEASE	316	334	thalassaemia minor	
casos_clinicos_cardiologia564	DISEASE	359	377	COVID-19 infection	
casos_clinicos_cardiologia564	DISEASE	387	396	infection	
casos_clinicos_cardiologia564	DISEASE	414	426	Toxic habits	
casos_clinicos_cardiologia564	DISEASE	428	442	active smoking	
casos_clinicos_cardiologia564	DISEASE	460	481	daily use of cannabis	
casos_clinicos_cardiologia564	DISEASE	1812	1819	anxiety	
casos_clinicos_cardiologia564	DISEASE	1867	1873	angina	
casos_clinicos_cardiologia564	DISEASE	2745	2765	deep vein thrombosis	
casos_clinicos_cardiologia564	DISEASE	4345	4374	Apical intracavitary thrombus	
casos_clinicos_cardiologia564	DISEASE	4544	4567	tricuspid insufficiency	
casos_clinicos_cardiologia564	DISEASE	4582	4596	valvulopathies	
casos_clinicos_cardiologia564	DISEASE	4616	4633	pericardial fluid	
casos_clinicos_cardiologia564	DISEASE	4993	5047	lesion of about 5 mm in length that stenoses the lumen	
casos_clinicos_cardiologia564	DISEASE	5081	5092	soft plaque	
casos_clinicos_cardiologia564	DISEASE	5561	5589	thrombus in the cardiac apex	
casos_clinicos_cardiologia564	DISEASE	5594	5614	pericardial effusion	
casos_clinicos_cardiologia564	DISEASE	5718	5768	LAD: normodeveloped, with eccentric focal stenosis	
casos_clinicos_cardiologia564	DISEASE	5834	5851	parietal thrombus	
casos_clinicos_cardiologia564	DISEASE	5921	5942	thrombus embolisation	
casos_clinicos_cardiologia564	DISEASE	6071	6093	intracoronary thrombus	
casos_clinicos_cardiologia564	DISEASE	6270	6369	anterior descending artery of good calibre and development with angiographically mild atheromatosis	
casos_clinicos_cardiologia564	DISEASE	6611	6705	lipid plaque in the middle LAD, with a thin layer fibroatheroma and very focal intimal rupture	
casos_clinicos_cardiologia564	DISEASE	6817	6825	thrombus	
casos_clinicos_cardiologia564	DISEASE	6995	7003	thrombus	
casos_clinicos_cardiologia564	DISEASE	7110	7150	CD due to ostial spasm with the catheter	
casos_clinicos_cardiologia564	DISEASE	7164	7281	apical infarction secondary to thrombotic lesion in the middle LAD with embolisation of thrombus to the distal vessel	
casos_clinicos_cardiologia564	DISEASE	7252	7281	thrombus to the distal vessel	
casos_clinicos_cardiologia564	DISEASE	7318	7366	coronary embolism from thrombus in LV apex to DC	
casos_clinicos_cardiologia564	DISEASE	7599	7621	intracavitary thrombus	
casos_clinicos_cardiologia564	DISEASE	7774	7805	Minimal tricuspid insufficiency	
casos_clinicos_cardiologia564	DISEASE	7820	7834	valvulopathies	
casos_clinicos_cardiologia564	DISEASE	7860	7882	pulmonary hypertension	
casos_clinicos_cardiologia564	DISEASE	7902	7919	pericardial fluid	
casos_clinicos_cardiologia564	DISEASE	8139	8160	viral myopericarditis	
casos_clinicos_cardiologia564	DISEASE	8262	8284	intracavitary thrombus	
casos_clinicos_cardiologia564	DISEASE	8560	8595	a moderate lesion in the LAD artery	
casos_clinicos_cardiologia564	DISEASE	8625	8649	intracoronary thrombosis	
casos_clinicos_cardiologia564	DISEASE	8658	8738	underlying atherosclerotic lesions in the middle and distal LAD and proximal RCA	
casos_clinicos_cardiologia564	DISEASE	8798	8817	prothrombotic state	
casos_clinicos_cardiologia564	DISEASE	8827	8833	smoker	
